"Monday, Mar 30",,,,,
13:00,GS6491,Guiyang (KWE),Tianjin Airlines,A320 (B-300S),
13:05,SC7941,Zhuhai (ZUH),Shandong Airlines,B738 (B-5350),
13:20,9C7135,Lanzhou (LHW),Spring Airlines,A320 (B-8645),
13:30,CA2892,Lanzhou (LHW),Air China,B738 (B-1976),
13:30,GS7882,Shanghai (PVG),Tianjin Airlines (100th Aircraft Livery),A321 (B-302X),
13:45,FM9111,Shanghai (PVG),Shanghai Airlines,B738 (B-1742),
13:50,CA172,Seoul (ICN),Air China,B738 (B-5793),
13:55,CA2846,Hangzhou (HGH),Air China,B738 (B-5495),
13:55,DR5327,Lijiang (LJG),Ruili Airlines,B737 (B-5811),
14:00,CA2838,Xiamen (XMN),Air China,B738 (B-5341),
14:00,CZ3301,Guangzhou (CAN),China Southern Airlines,A20N (B-32L2),
14:15,CA2840,Shanghai (PVG),Air China,B738 (B-1959),
14:15,MF8135,Xiamen (XMN),Xiamen Air,B738 (B-7846),
14:35,GS7994,Seoul (ICN),Tianjin Airlines,E195 (B-3263),
14:35,QW6151,Lijiang (LJG),Qingdao Airlines,A20N (B-32AM),
14:35,3U3368,Guiyang (KWE),Sichuan Airlines,320,
14:40,CA2862,Chongqing (CKG),Air China,B738 (B-5572),
14:40,GS7584,Harbin (HRB),Tianjin Airlines,E190 (B-3213),
14:50,9C8883,Sanya (SYX),Spring Airlines,320,
14:55,CA2802,Guangzhou (CAN),Air China,B738 (B-5570),
14:55,CA8192,Ordos (DSN),Air China,AJ27 (B-652N),
14:55,HU7797,Changsha (CSX),Hainan Airlines,B738 (B-6103),
14:55,3U3366,Haikou (HAK),Sichuan Airlines,A320 (B-1821),
15:00,BK2755,Chengdu (TFU),OKAir,B738 (B-1732),
15:00,KN2970,Wenzhou (WNZ),China United Airlines,B738 (B-1989),
15:10,MF8137,Fuzhou (FOC),Xiamen Air,B38M (B-20DW),
15:15,CA2814,Shenzhen (SZX),Air China,B738 (B-5585),
15:15,MF8314,Guangzhou (CAN),Xiamen Air,B38M (B-20DU),
15:20,G54188,Jinghong (JHG),China Express Airlines,A320 (B-307T),
15:20,MF8380,Shenzhen (SZX),Xiamen Air,B38M (B-226Z),
15:25,GS7752,Xining (XNN),Tianjin Airlines,A320 (B-6903),
15:25,GS7892,Xiamen (XMN),Tianjin Airlines,A320 (B-8066),
15:30,CA2962,Chengdu (CTU),Air China,B738 (B-1942),
15:35,IJ253,Tokyo (NRT),Spring Japan,B738 (JA05GR),
15:50,CA2888,Zhuhai (ZUH),Air China,B737 (B-5213),
