"Monday, Mar 30",,,,,
11:45,MF8144,Changsha (CSX),Xiamen Air,B738 (B-5846),
11:55,JD5740,Lijiang (LJG),Capital Airlines,A319 (B-6215),
12:00,CA8532,Wenzhou (WNZ),Air China,A319 (B-6213),
12:00,MU6924,Xi'an (XIY),China Eastern Airlines,A320 (B-6601),
12:10,BK3205,Chengdu (TFU),Okay Airways,B738 (B-1962),
12:30,HU7497,Dalian (DLC),Hainan Airlines,738,
12:40,CZ3134,Guangzhou (CAN),China Southern Airlines,A21N (B-32FT),
12:50,ZH8748,Nantong (NTG),Shenzhen Airlines,A320 (B-6939),
12:55,CA2925,Taiyuan (TYN),Air China,B738 (B-1976),
13:00,CA2955,Chengdu (TFU),Air China,B738 (B-5518),
13:00,FU6681,Guiyang (KWE),Fuzhou Airlines,B38M (B-207C),
13:00,MU5788,Kunming (KMG),China Eastern (Yunnan Peacock Livery),B738 (B-1792),
13:15,DR6544,Enshi (ENH),Ruili Airlines,B738 (B-1548),
13:15,GS7869,Yichang (YIH),Tianjin Airlines,A320 (B-6865),
13:15,GX7874,Shangrao (SQD),GX Airlines,A320 (B-32MJ),
13:15,8L9732,Luzhou (LZO),Lucky Air,B738 (B-6800),
13:15,LT1325,Hailar (HLD),LongJiang Airlines,320,
13:30,FM9116,Shanghai (SHA),Shanghai Airlines,B738 (B-5315),
13:30,GS7827,Hengyang (HNY),Tianjin Airlines,E190 (B-3171),
13:40,CA2809,Urumqi (URC),Air China,B737 (B-5227),
13:40,GS7859,Mianyang (MIG),Tianjin Airlines,A320 (B-1619),
13:40,GX8813,Harbin (HRB),GX Airlines,A320 (B-32MK),
13:50,CA2931,Dalian (DLC),Air China,B738 (B-5696),
13:55,CA2869,Kunming (KMG),Air China,B738 (B-1762),
14:00,JL840,Nagoya (NGO),Japan Airlines,B738 (JA304J),
14:00,MU5142,Shanghai (SHA),China Eastern Airlines,A320 (B-1835),
14:00,MU9038,Nanchang (KHN),China Eastern Airlines,AJ27 (B-658T),
14:05,SC7941,Changchun (CGQ),Shandong Airlines,B738 (B-5350),
14:10,CZ5820,Shenzhen (SZX),China Southern Airlines,A321 (B-1830),
14:20,9C7136,Lanzhou (LHW),Spring Airlines,A320 (B-8645),
14:30,CA2811,Shenzhen (SZX),Air China,B738 (B-5387),
14:30,GS7901,Xi'an (XIY),Tianjin Airlines (100th Aircraft Livery),A321 (B-302X),
14:55,CA2803,Guangzhou (CAN),Air China,B738 (B-5495),
14:55,CA2821,Shanghai (SHA),Air China,B738 (B-5793),
15:00,CA2963,Chengdu (CTU),Air China,B738 (B-5341),
15:00,CZ3302,Guangzhou (CAN),China Southern Airlines,A20N (B-32L2),
15:00,DR5328,Lijiang (LJG),Ruili Airlines,B737 (B-5811),
15:00,FM9112,Shanghai (PVG),Shanghai Airlines,B738 (B-1742),
15:25,MF8365,Shenzhen (SZX),Xiamen Air,B738 (B-5750),
15:40,CA2867,Kunming (KMG),Air China,B738 (B-5572),
15:40,GS7584,Xi'an (XIY),Tianjin Airlines,E195 (B-3263),
15:45,CA2841,Wuhan (WUH),Air China,B738 (B-1738),
15:45,GS6492,Guiyang (KWE),Tianjin Airlines,A320 (B-300S),
15:45,QW6152,Lijiang (LJG),Qingdao Airlines,A20N (B-32AM),
15:50,3U3367,Guiyang (KWE),Sichuan Airlines,320,
15:50,9C8884,Sanya (SYX),Spring Airlines,320,
15:55,CA2835,Hangzhou (HGH),Air China,B738 (B-1959),
15:55,CA8140,Hohhot (HET),Air China,AJ27 (B-652N),
15:55,HU7798,Changsha (CSX),Hainan Airlines,B738 (B-6103),
16:00,BK2756,Chengdu (TFU),OKAir,B738 (B-1732),
16:00,GS7791,Tongliao (TGO),Tianjin Airlines,E190 (B-3213),
16:00,KN2969,Wenzhou (WNZ),China United Airlines,B738 (B-1989),
16:10,MF8192,Fuzhou (FOC),Xiamen Air,B738 (B-7846),
16:15,CA2885,Changsha (CSX),Air China,B738 (B-5570),
16:20,G54163,Dayong (DYG),China Express Airlines,A320 (B-307T),
16:20,MF8765,Guiyang (KWE),Xiamen Air,B38M (B-20DW),
16:25,GS7891,Xiamen (XMN),Tianjin Airlines,A320 (B-8066),
16:30,CA2823,Shanghai (SHA),Air China,B738 (B-5585),
16:30,GS7751,Xining (XNN),Tianjin Airlines,A320 (B-6903),
16:35,CA2905,Nanning (NNG),Air China,B738 (B-1942),
16:35,IJ254,Tokyo (NRT),Spring Japan,737,
16:40,MF8355,Guangzhou (CAN),Xiamen Air,B38M (B-20DU),
16:40,3U3357,Ningbo (NGB),Sichuan Airlines,A320 (B-1821),
17:00,BK3111,Yinchuan (INC),OKAir,B738 (B-6026),
17:00,CA2877,Guiyang (KWE),Air China,B737 (B-5213),
17:00,CA8226,Wuhan (WUH),Air China,A320 (B-304F),
17:00,GS7457,Dalian (DLC),Tianjin Airlines,E190 (B-3212),
17:00,HU7498,Lanzhou (LHW),Hainan Airlines,738,
17:10,GS7831,Hohhot (HET),Tianjin Airlines,E195 (B-3265),
17:15,CZ3694,Changsha (CSX),China Southern Airlines,A20N (B-325D),
17:15,MF8156,Xiamen (XMN),Xiamen Air,B38M (B-226Z),
17:15,MU5228,Shanghai (SHA),China Eastern Airlines,A21N (B-32KU),
17:25,CA4548,Guangzhou (CAN),Air China,A320 (B-6793),
17:30,CA2893,Xi'an (XIY),Air China,B738 (B-1768),
17:30,GS7917,Chongqing (CKG),Tianjin Airlines,A320 (B-1850),
17:40,CZ8492,Shenzhen (SZX),China Southern Airlines,32N,
17:45,CZ3144,Guangzhou (CAN),China Southern Airlines,B738 (B-5042),
18:00,CA2805,Guangzhou (CAN),Air China,B738 (B-1526),
18:00,GS6414,Dalian (DLC),Tianjin Airlines,E190 (B-3161),
18:00,GS7853,Hangzhou (HGH),Tianjin Airlines (Tianjin Tour Livery),A320 (B-9983),
18:15,MU2178,Xi'an (XIY),China Eastern Airlines,A320 (B-6617),
18:20,CA2923,Xining (XNN),Air China,738,
18:30,CA2817,Shenzhen (SZX),Air China,B738 (B-5696),
18:35,G54318,Linfen (LFQ),China Express Airlines,A320 (B-8696),
18:35,ZH8808,Nanchang (KHN),Shenzhen Airlines,B738 (B-5771),
18:40,BK3065,Changsha (CSX),OKAir,B738 (B-206E),
18:40,GS7919,Harbin (HRB),Tianjin Airlines,E195 (B-3247),
18:40,MF8239,Xi'an (XIY),Xiamen Air,B738 (B-1455),
18:50,CZ8506,Wuhan (WUH),China Southern Airlines,AJ27 (B-653K),
18:55,G54010,Dongying (DOY),China Express Airlines,C09,
19:00,ZH9126,Shenzhen (SZX),Shenzhen Airlines,A320 (B-6856),
19:05,MF8551,Shanghai (PVG),Xiamen Air,B738 (B-7821),
19:15,GS7797,Xilinhot (XIL),Tianjin Airlines,E190 (B-3176),
