"Monday, Mar 30",,,,,
18:15,CA4142,Chongqing (CKG),Air China,B738 (B-1528),
18:30,CA1263,Yinchuan (INC),Air China,AJ27 (B-650L),
18:30,CA1455,Mianyang (MIG),Air China,B38M (B-1395),
18:30,CA1726,Hangzhou (HGH),Air China,A321 (B-6326),
18:30,CA4104,Chengdu (CTU),Air China,A332 (B-6081),
18:30,KE852,Seoul (ICN),Korean Air,A21N (HL8559),
18:30,MU5162,Shanghai (SHA),China Eastern Airlines,C919 (B-657S),
18:35,CA1571,Qingdao (TAO),Air China,A21N (B-32NU),
18:35,CA1907,Zhuhai (ZUH),Air China,B738 (B-7595),
18:40,CX393,Hong Kong (HKG),Cathay Pacific,A333 (B-HLT),
18:45,CA1635,Shenyang (SHE),Air China,A21N (B-32PH),
18:45,3U8832,Chongqing (CKG),Sichuan Airlines,A321 (B-300A),
18:50,CA709,Seoul (ICN),Air China,330,
18:50,TV9956,Chengdu (CTU),Tibet Airlines,A332 (B-8951),
18:55,CN7669,Yinchuan (INC),Grand China Air,B738 (B-5539),
19:00,CA1449,Chongqing (CKG),Air China,B38M (B-225P),
19:00,CA1927,Changsha (CSX),Air China,A19N (B-32NJ),
19:00,HU7082,Haikou (HAK),Hainan Airlines,B738 (B-5406),
19:00,HU7567,Chongqing (CKG),Hainan Airlines,B38M (B-1142),
19:00,HU7995,Bangkok (BKK),Hainan Airlines,73H,
19:00,MU5124,Shanghai (SHA),China Eastern Airlines,A21N (B-32KP),
19:00,SC2130,Xiamen (XMN),Shandong Airlines,B738 (B-7085),
19:00,ZH9108,Shenzhen (SZX),Shenzhen Airlines,A333 (B-1072),
19:05,CA179,Manila (MNL),Air China,333,
19:05,CA1615,Yanji (YNJ),Air China,B738 (B-7182),
19:05,CA1881,Huangyan (HYN),Air China,A320 (B-6881),
19:15,CA1379,Guangzhou (CAN),Air China,A333 (B-5947),
19:15,CA1539,Wenzhou (WNZ),Air China (Star Alliance Livery),A333 (B-5912),
19:15,CA1641,Harbin (HRB),Air China,C919 (B-658Q),
19:15,CA1953,Dayong (DYG),Air China,B738 (B-7181),
19:15,CA8224,Linfen (LFQ),Air China,A320 (B-304F),
19:15,SC7606,Yantai (YNT),Shandong Airlines,B738 (B-1509),
19:20,CA1647,Changchun (CGQ),Air China,B738 (B-6496),
19:25,CA1728,Hangzhou (HGH),Air China,A321 (B-8583),
19:25,CA1931,Nanning (NNG),Air China,A21N (B-325M),
19:30,CA1563,Shanghai (SHA),Air China,B77W (B-1282),
19:30,CA4110,Chengdu (CTU),Air China,A21N (B-325A),
19:30,CN7885,Hailar (HLD),Grand China Air,B738 (B-5538),
19:30,HU7813,Guangzhou (CAN),Hainan Airlines,A333 (B-5905),
19:30,MU5164,Shanghai (PVG),China Eastern Airlines,A321 (B-6753),
19:30,ZH9118,Shenzhen (SZX),Shenzhen Airlines,A21N (B-32CG),
19:35,CA981,New York (JFK),Air China,B741,
19:35,GJ8988,Hangzhou (HGH),Loong Air (Picturesque & Dynamic Zhejiang Livery),A21N (B-328X),
19:40,CA4144,Chongqing (CKG),Air China,B737 (B-2612),
19:40,CX337,Hong Kong (HKG),Cathay Pacific,A21N (B-HPO),
19:45,CA1123,Tongliao (TGO),Air China Inner Mongolia,B738 (B-1219),
19:45,CA1205,Xi'an (XIY),Air China,B738 (B-5848),
19:45,CA1277,Lanzhou (LHW),Air China (Phoenix Livery),B738 (B-5422),
19:45,CA8214,Wuhan (WUH),Air China,A320 (B-6847),
19:45,3U8898,Chengdu (CTU),Sichuan Airlines,A321 (B-8376),
19:55,CA979,Bangkok (BKK),Air China,333,
19:55,CA1349,Changsha (CSX),Air China,B38M (B-20DH),
20:00,CA8902,Dalian (DLC),Dalian Airlines,B738 (B-5196),
20:00,HU7133,Yulin (UYN),Hainan Airlines,B738 (B-5638),
20:00,HU7125,Dongying (DOY),Hainan Airlines,B738 (B-5709),
20:00,HU7193,Holingol (HUO),Hainan Airlines,B738 (B-5338),
20:00,HU7547,Chengdu (TFU),Hainan Airlines,B738 (B-1995),
20:00,MU5126,Shanghai (SHA),China Eastern Airlines,B77W (B-7347),
20:05,CA1653,Changchun (CGQ),Air China,B738 (B-1419),
20:05,SC7608,Yantai (YNT),Shandong Airlines,B738 (B-5590),
20:15,CA1129,Hailar (HLD),Air China,A321 (B-6633),
20:15,CA1295,Urumqi (URC),Air China,B38M (B-20DQ),
20:15,CA1307,Shenzhen (SZX),Air China,A333 (B-5946),
20:15,CA1385,Guangzhou (CAN),Air China,A321 (B-6711),
20:15,CA1683,Daqing (DQA),Air China,AJ27 (B-653M),
20:15,CA1639,Harbin (HRB),Air China,A321 (B-1878),
20:15,CA1801,Xiamen (XMN),Air China,A21N (B-326D),
20:15,3U6872,Chengdu (TFU),Sichuan Airlines,A321 (B-6845),
20:20,CA1693,Jiamusi (JMU),Air China,A321 (B-6597),
20:20,SC1155,Zhuhai (ZUH),Shandong Airlines,B738 (B-5626),
20:30,CA1589,Shanghai (SHA),Air China,A359 (B-307A),
20:30,CA1597,Weihai (WEH),Air China,AJ27 (B-652D),
20:30,CA1730,Hangzhou (HGH),Air China,A321 (B-6919),
20:30,CA1883,Shanghai (PVG),Air China,A359 (B-322Y),
20:30,CA1845,Hefei (HFE),Air China,A321 (B-6385),
20:30,CA4106,Chengdu (CTU),Air China (Jin Li Livery),A332 (B-6071),
20:30,CA4136,Chongqing (CKG),Air China (Gold Peony Livery),B738 (B-5390),
20:30,HU7713,Shenzhen (SZX),Hainan Airlines,B789 (B-1546),
20:30,HU7815,Guangzhou (CAN),Hainan Airlines,B738 (B-7175),
20:35,HU7297,Lanzhou (LHW),Hainan Airlines,B738 (B-7616),
20:40,CA1601,Shenyang (SHE),Air China,B38M (B-20DS),
20:45,BR715,Taipei (TPE),EVA Air,333,
20:50,3U3121,Urumqi (URC),Sichuan Airlines,A320 (B-8331),
20:55,CA1111,Hohhot (HET),Air China,AJ27 (B-653D),
20:55,HU7611,Shanghai (SHA),Hainan Airlines,A333 (B-6539),
21:00,CA1329,Guangzhou (CAN),Air China,B77W (B-2087),
21:00,CA1819,Nanjing (NKG),Air China,738,
21:00,HU7282,Haikou (HAK),Hainan Airlines,B738 (B-5662),
21:00,MU5128,Shanghai (SHA),China Eastern (Disneyland-Pixar Toy Story Livery),A333 (B-5976),
21:00,ZH9110,Shenzhen (SZX),Shenzhen Airlines,A21N (B-32CG),
21:05,CA1573,Wenzhou (WNZ),Air China,A321 (B-6823),
21:05,CA1821,Fuzhou (FOC),Air China,A21N (B-32NE),
21:05,CA1853,Ningbo (NGB),Air China,B738 (B-7596),
21:05,CA1915,Zhengzhou (CGO),Air China,A321 (B-1637),
21:05,CA8216,Wuhan (WUH),Air China,A320 (B-1852),
21:05,HU7579,Sanya (SYX),Hainan Airlines,A21N (B-32MT),
21:15,CF9031,Shanghai (PVG),China Postal Airlines,73F,
21:15,HU7367,Chongqing (CKG),Hainan Airlines,B38M (B-228A),
21:15,SC4652,Qingdao (TAO),Shandong Airlines,B738 (B-5546),
21:20,CA4166,Guiyang (KWE),Air China,A20N (B-301F),
21:20,ZH9161,Wuxi (WUX),Shenzhen Airlines,B738 (B-1712),
21:20,8L9988,Kunming (KMG),Lucky Air,B737 (B-5289),
21:30,HU7177,Hangzhou (HGH),Hainan Airlines,A333 (B-32NN),
21:30,HU7715,Shenzhen (SZX),Hainan Airlines,B789 (B-20AL),
21:30,LD769,Hong Kong (HKG),Air Hong Kong,33Y,
21:30,MU5166,Shanghai (SHA),China Eastern Airlines,A333 (B-8968),
21:35,CA1732,Hangzhou (HGH),Air China,A21N (B-32PL),
21:40,SC2128,Xiamen (XMN),Shandong Airlines,B38M (B-223V),
21:45,CA3197,Los Angeles (LAX),Air China,B77F,
21:45,3U8896,Chengdu (CTU),Sichuan Airlines,A321 (B-8961),
21:55,CA4118,Chengdu (CTU),Air China,A21N (B-323Q),
22:00,CA983,Los Angeles (LAX),Air China,B773,
22:05,CA4174,Kunming (KMG),Air China,A20N (B-322K),
22:05,HU7129,Harbin (HRB),Hainan Airlines,B738 (B-5636),
22:05,HU7337,Xi'an (XIY),Hainan Airlines,B738 (B-7619),
22:05,HU7377,Hangzhou (HGH),Hainan Airlines,B38M (B-228G),
22:05,ZH9189,Quanzhou (JJN),Shenzhen Airlines,A320 (B-6781),
22:20,3U3532,Yibin (YBP),Sichuan Airlines,A320 (B-6347),
22:30,SC7610,Yantai (YNT),Shandong Airlines,B738 (B-5627),
22:55,ZH9171,Nantong (NTG),Shenzhen Airlines,B738 (B-1475),
23:05,AF201,Paris (CDG),Air France,789,
23:05,HU7103,Dalian (DLC),Hainan Airlines,B738 (B-1785),
23:05,HU7535,Changsha (CSX),Hainan Airlines,B738 (B-1725),
23:05,3U8834,Chongqing (CKG),Sichuan Airlines,A321 (B-8687),
23:30,KC228,Astana (NQZ),Air Astana,32Q,
